"","TF","symbol","gene"
"2676","V.JUNFOSB_01","JUN","PTTG1"
"2677","V.JUNFOSB_01","JUN","ACTB"
"2678","V.JUNFOSB_01","JUN","ITGB1"
"2679","V.JUNFOSB_01","JUN","PSMC2"
"2680","V.JUNFOSB_01","JUN","LTBP3"
"2681","V.JUNFOSB_01","JUN","DAXX"
"2682","V.JUNFOSB_01","JUN","SET"
"2683","V.JUNFOSB_01","JUN","MAD2L1"
"2684","V.JUNFOSB_01","JUN","ITGB4"
"2685","V.JUNFOSB_01","JUN","BCAR1"
"2686","V.JUNFOSB_01","JUN","SRPK1"
"2687","V.JUNFOSB_01","JUN","MAPK13"
"2688","V.JUNFOSB_01","JUN","STAT5B"
"2689","V.JUNFOSB_01","JUN","PDGFRB"
"2690","V.JUNFOSB_01","JUN","DLG4"
"2691","V.JUNFOSB_01","JUN","SOCS5"
"2692","V.JUNFOSB_01","JUN","ANAPC10"
"2693","V.JUNFOSB_01","JUN","IL7R"
"2694","V.JUNFOSB_01","JUN","PTPN1"
"2695","V.JUNFOSB_01","JUN","CRKL"
"2696","V.JUNFOSB_01","JUN","KRT8"
"2697","V.JUNFOSB_01","JUN","SNRPA"
"2698","V.JUNFOSB_01","JUN","PPL"
"2699","V.JUNFOSB_01","JUN","BCR"
"2700","V.JUNFOSB_01","JUN","MED28"
"2701","V.JUNFRA1_01","JUN","SOCS5"
"2702","V.JUNFRA1_01","JUN","KRT8"
"2703","V.JUNFRA1_01","JUN","ITGB1"
"2704","V.JUNFRA1_01","JUN","IL7R"
"2705","V.JUNFRA1_01","JUN","STAT5B"
"2706","V.JUNFRA1_01","JUN","MED28"
"2707","V.JUNFRA1_01","JUN","CRKL"
"2708","V.JUNFRA1_01","JUN","PSMC2"
"2709","V.JUNFRA1_01","JUN","BCL3"
"2710","V.JUNFRA1_01","JUN","DLG4"
"2711","V.JUNFRA1_01","JUN","ANAPC10"
"2712","V.JUNFRA1_01","JUN","PPL"
"2713","V.JUNFRA1_01","JUN","PTTG1"
"2714","V.JUNFRA1_01","JUN","BCAR1"
"2715","V.RAD21_01","RAD21","TBL1X"
"2716","V.RAD21_01","RAD21","SERBP1"
"2717","V.RAD21_01","RAD21","CD55"
"2718","V.RAD21_01","RAD21","SKIL"
"2719","V.RAD21_01","RAD21","MSH2"
"2720","V.RAD21_01","RAD21","ACTB"
"2721","V.RAD21_01","RAD21","LIMK2"
"2722","V.RAD21_01","RAD21","CBL"
"2723","V.RAD21_01","RAD21","PPP2R5A"
"2724","V.RAD21_01","RAD21","GPS2"
"2725","V.RAD21_01","RAD21","TPR"
"2726","V.RAD21_01","RAD21","MAPT"
"2727","V.RAD21_01","RAD21","SLC9A3R1"
"2728","V.RAD21_01","RAD21","ADAM17"
"2729","V.RAD21_01","RAD21","CEBPB"
"2730","V.RAD21_01","RAD21","EZR"
"2731","V.RAD21_01","RAD21","EEA1"
"2732","V.RAD21_04","RAD21","BIRC6"
"2733","V.RAD21_04","RAD21","MSH2"
"2734","V.RAD21_04","RAD21","ANAPC10"
"2735","V.RAD21_04","RAD21","BARD1"
"2736","V.RAD21_04","RAD21","PIAS4"
"2737","V.RAD21_04","RAD21","ICAM1"
"2738","V.RAD21_04","RAD21","PTK2B"
"2739","V.RAD21_04","RAD21","LIMK2"
"2740","V.RAD21_04","RAD21","ABL1"
"2741","V.RAD21_04","RAD21","CAV1"
"2742","V.RAD21_04","RAD21","LYN"
"2743","V.RAD21_04","RAD21","VIM"
"2744","V.RAD21_04","RAD21","PTK2"
"2745","V.RAD21_04","RAD21","SMAD9"
"2746","V.RAD21_04","RAD21","S100A2"
"2747","V.RAD21_04","RAD21","GPS2"
"2748","V.RAD21_04","RAD21","PRKCZ"
"2749","V.RAD21_04","RAD21","NDC80"
"2750","V.RAD21_04","RAD21","CRK"
"2751","V.RAD21_04","RAD21","CD82"
"2752","V.RAD21_04","RAD21","GSN"
"2753","V.RAD21_04","RAD21","RHOA"
"2754","V.RAD21_04","RAD21","FZR1"
"2755","V.RAD21_04","RAD21","ADAM9"
"2756","V.RAD21_04","RAD21","ACTB"
"2757","V.RAD21_04","RAD21","NMT1"
"2758","V.RAD21_04","RAD21","KAT2B"
"2759","V.RAD21_04","RAD21","TRIM24"
"2760","V.RAD21_04","RAD21","ERBB2"
"2761","V.RAD21_04","RAD21","DNAJB2"
"2762","V.RAD21_04","RAD21","BCL3"
"2763","V.RAD21_04","RAD21","CSNK2A1"
"2764","V.RAD21_04","RAD21","SMURF2"
"2765","V.RAD21_10","RAD21","HUWE1"
"2766","V.RAD21_10","RAD21","SOCS5"
"2767","V.RAD21_10","RAD21","SMAD3"
"2768","V.RAD21_10","RAD21","SH3D19"
"2769","V.RAD21_10","RAD21","PLAUR"
"2770","V.RAD21_10","RAD21","TRIOBP"
"2771","V.RAD21_10","RAD21","WWOX"
"2772","V.RAD21_10","RAD21","STAT5B"
"2773","V.RAD21_10","RAD21","COL4A2"
"2774","V.RAD21_10","RAD21","SCAMP1"
"2775","V.RAD21_10","RAD21","IRS2"
"2776","V.RAD21_10","RAD21","PPP2R5A"
"2777","V.RAD21_10","RAD21","ABL1"
"2778","V.RAD21_10","RAD21","ANAPC10"
"2779","V.RAD21_10","RAD21","SETDB1"
"2780","V.RAD21_10","RAD21","TGFA"
"2781","V.RAD21_10","RAD21","GRB10"
"2782","V.RAD21_10","RAD21","CDC16"
"2783","V.RAD21_10","RAD21","FN1"
"2784","V.RAD21_10","RAD21","SMURF2"
"2785","V.RAD21_10","RAD21","CSK"
"2786","V.RAD21_10","RAD21","CABLES2"
"2787","V.RAD21_10","RAD21","EZR"
"2788","V.RAD21_10","RAD21","YWHAG"
"2789","V.RAD21_10","RAD21","HMGB2"
"2790","V.RAD21_10","RAD21","APBB1"
"2791","V.RAD21_10","RAD21","FZR1"
"2792","V.RAD21_10","RAD21","TPX2"
"2793","V.RAD21_10","RAD21","YWHAB"
"2794","V.RAD21_10","RAD21","PIN1"
"2795","V.RAD21_10","RAD21","KAT2B"
"2796","V.RAD21_10","RAD21","CTNNB1"
"2797","V.RAD21_10","RAD21","TBL1X"
"2798","V.RAD21_10","RAD21","PPL"
"2799","V.RAD21_10","RAD21","TNC"
"2800","V.RAD21_10","RAD21","BARD1"
"2801","V.RAD21_10","RAD21","STX1A"
"2802","V.RAD21_10","RAD21","TEC"
"2803","V.RAD21_10","RAD21","HSP90AA1"
"2804","V.RAD21_10","RAD21","UBC"
"2805","V.RAD21_10","RAD21","PSEN1"
"2806","V.RAD21_10","RAD21","COPS6"
"2807","V.RAD21_10","RAD21","ADAM17"
"2808","V.RAD21_10","RAD21","SET"
"2809","V.RAD21_10","RAD21","IFI16"
"2810","V.RAD21_10","RAD21","BUB1"
"2811","V.RAD21_10","RAD21","COPS5"
"2812","V.RAD21_10","RAD21","CTGF"
"2813","V.RAD21_10","RAD21","TUBB"
"2814","V.RAD21_10","RAD21","SRRM1"
"2815","V.RAD21_10","RAD21","GIPC1"
"2816","V.RAD21_10","RAD21","PPM1D"
"2817","V.RAD21_10","RAD21","PKD1"
"2818","V.RAD21_10","RAD21","MAPK13"
"2819","V.RAD21_10","RAD21","NMT2"
"2820","V.RAD21_10","RAD21","TGM2"
"2821","V.RAD21_10","RAD21","TJP1"
"2822","V.RAD21_10","RAD21","EVL"
"2823","V.RAD21_10","RAD21","PKN1"
"2824","V.RAD21_10","RAD21","PTPRF"
"2825","V.RAD21_10","RAD21","EP300"
"2826","V.RAD21_10","RAD21","COL1A1"
"2827","V.RAD21_10","RAD21","GRB2"
"2828","V.RAD21_10","RAD21","PML"
"2829","V.RAD21_10","RAD21","STX6"
"2830","V.RAD21_10","RAD21","PTPN1"
"2831","V.RAD21_10","RAD21","MYC"
"2832","V.RAD21_10","RAD21","ING5"
"2833","V.RAD21_10","RAD21","HRAS"
"2834","V.RAD21_10","RAD21","NUF2"
"2835","V.RAD21_10","RAD21","SKIL"
"2836","V.RAD21_10","RAD21","CCNA2"
"2837","V.RAD21_10","RAD21","ERBB2"
"2838","V.RAD21_10","RAD21","STAT1"
"2839","V.RAD21_10","RAD21","SHC1"
"2840","V.RAD21_10","RAD21","SRC"
"2841","V.RAD21_10","RAD21","SNX9"
"2842","V.RAD21_10","RAD21","PIK3R1"
"2843","V.RAD21_10","RAD21","SLC9A3R1"
"2844","V.RAD21_10","RAD21","GPS2"
"2845","V.RAD21_10","RAD21","CKAP5"
"2846","V.RAD21_10","RAD21","CDC25A"
"2847","V.RAD21_10","RAD21","CDC20"
"2848","V.RAD21_10","RAD21","JUN"
"2849","V.RAD21_10","RAD21","RHOA"
"2850","V.RAD21_10","RAD21","ITGB8"
"2851","V.RAD21_10","RAD21","CALM1"
"2852","V.RAD21_10","RAD21","UBE2I"
"2853","V.RAD21_10","RAD21","IL7R"
"2854","V.RAD21_10","RAD21","SELPLG"
"2855","V.RAD21_10","RAD21","CHD3"
"2856","V.RAD21_10","RAD21","BACE1"
"2857","V.RAD21_10","RAD21","LCK"
"2858","V.RAD21_10","RAD21","HTRA2"
"2859","V.RAD21_10","RAD21","SNRPD2"
"2860","V.RAD21_10","RAD21","ATP1B1"
"2861","V.RAD21_10","RAD21","VASP"
"2862","V.RAD21_10","RAD21","AP2B1"
"2863","V.RAD21_10","RAD21","JAK1"
"2864","V.RAD21_10","RAD21","CHEK1"
"2865","V.RAD21_10","RAD21","PIAS4"
"2866","V.RAD21_10","RAD21","PTTG1"
"2867","V.RAD21_10","RAD21","SNAP29"
"2868","V.RAD21_10","RAD21","GOPC"
"2869","V.RAD21_10","RAD21","RASSF1"
"2870","V.RAD21_10","RAD21","BCR"
"2871","V.RAD21_10","RAD21","RRAS2"
"2872","V.RAD21_10","RAD21","NDC80"
"2873","V.RAD21_10","RAD21","HSPG2"
"2874","V.RAD21_10","RAD21","PKIA"
"2875","V.RAD21_10","RAD21","FAS"
"2876","V.RAD21_10","RAD21","PRKDC"
"2877","V.RAD21_10","RAD21","RASGRF1"
"2878","V.RAD21_10","RAD21","PPP2CA"
"2879","V.RAD21_10","RAD21","ATXN1"
"2880","V.RAD21_10","RAD21","SERBP1"
"2881","V.RAD21_10","RAD21","KRT8"
"2882","V.RAD21_10","RAD21","STAT5A"
"2883","V.RAD21_10","RAD21","STUB1"
"2884","V.RAD21_10","RAD21","PARD3"
"2885","V.RAD21_10","RAD21","AURKB"
"2886","V.RAD21_10","RAD21","CASP8"
"2887","V.RAD21_10","RAD21","DDX5"
"2888","V.RAD21_10","RAD21","DLG4"
"2889","V.RAD21_10","RAD21","IRS1"
"2890","V.RAD21_10","RAD21","BCL3"
"2891","V.RAD21_10","RAD21","ITGB1"
"2892","V.RAD21_10","RAD21","SPTAN1"
"2893","V.RAD21_10","RAD21","MSH2"
"2894","V.RAD21_10","RAD21","PLK1"
"2895","V.RAD21_10","RAD21","NCOR2"
"2896","V.RAD21_10","RAD21","CDK1"
"2897","V.RAD21_10","RAD21","CASP3"
"2898","V.RAD21_10","RAD21","CDH1"
"2899","V.RAD21_10","RAD21","PRKCA"
"2900","V.RAD21_10","RAD21","KIF11"
"2901","V.RAD21_10","RAD21","TAF9"
"2902","V.RAD21_10","RAD21","CDC27"
"2903","V.RAD21_10","RAD21","HDAC2"
"2904","V.RAD21_10","RAD21","COL13A1"
"2905","V.RAD21_10","RAD21","SNRNP70"
"2906","V.RAD21_10","RAD21","CAMK2G"
"2907","V.RAD21_10","RAD21","MMP14"
"2908","V.RAD21_10","RAD21","MED28"
"2909","V.RAD21_10","RAD21","NCOR1"
"2910","V.RAD21_10","RAD21","TBP"
"2911","V.RAD21_10","RAD21","HNRNPK"
"2912","V.RAD21_10","RAD21","PRKCD"
"2913","V.RAD21_10","RAD21","HSPA1A"
"2914","V.RAD21_10","RAD21","RRM2B"
"2915","V.RAD21_10","RAD21","FBLN1"
"2916","V.RAD21_10","RAD21","STAT3"
"2917","V.RAD21_10","RAD21","PXN"
"2918","V.RAD21_10","RAD21","CDK5"
"2919","V.RAD21_10","RAD21","TP53"
"2920","V.RAD21_10","RAD21","SP1"
"2921","V.RAD21_10","RAD21","SRPK1"
"2922","V.RAD21_10","RAD21","ARIH2"
"2923","V.RAD21_10","RAD21","EEA1"
"2924","V.RAD21_10","RAD21","SPARC"
"2925","V.RAD21_10","RAD21","NCL"
"2926","V.RAD21_10","RAD21","LIMK2"
"2927","V.RAD21_10","RAD21","CASP1"
"2928","V.RAD21_10","RAD21","TOP2A"
"2929","V.RAD21_10","RAD21","ITGB3"
"2930","V.RAD21_10","RAD21","CAV1"
"2931","V.RAD21_10","RAD21","DNAJB2"
"2932","V.RAD21_10","RAD21","PLCG1"
"2933","V.RAD21_10","RAD21","HIPK3"
"2934","V.RAD21_10","RAD21","CTCF"
"2935","V.RAD21_10","RAD21","PTPRA"
"2936","V.RAD21_10","RAD21","MEX3B"
"2937","V.RAD21_10","RAD21","AP2A1"
"2938","V.RAD21_10","RAD21","MAPK8"
"2939","V.RAD21_10","RAD21","PAG1"
"2940","V.RAD21_10","RAD21","USP8"
"2941","V.RAD21_10","RAD21","TNK2"
"2942","V.RAD21_10","RAD21","MAD2L2"
"2943","V.RAD21_10","RAD21","PBK"
"2944","V.RAD21_10","RAD21","ITGA5"
"2945","V.RAD21_10","RAD21","RASA1"
"2946","V.RAD21_10","RAD21","MOCOS"
"2947","V.RAD21_10","RAD21","LYN"
"2948","V.RAD21_10","RAD21","SMAD9"
"2949","V.RAD21_10","RAD21","PSMC2"
"2950","V.RAD21_10","RAD21","TSG101"
"2951","V.RAD21_10","RAD21","MAPT"
"2952","V.RAD21_10","RAD21","BCAR1"
"2953","V.RAD21_10","RAD21","PAK1"
"2954","V.RAD21_10","RAD21","HDAC3"
"2955","V.RAD21_10","RAD21","RB1"
"2956","V.RAD21_10","RAD21","IGF1R"
"2957","V.RAD21_10","RAD21","NCK1"
"2958","V.RAD21_10","RAD21","ICAM1"
"2959","V.RAD21_10","RAD21","HTT"
"2960","V.RAD21_10","RAD21","IGFBP3"
"2961","V.RAD21_10","RAD21","MAD2L1"
"2962","V.RAD21_10","RAD21","PIAS3"
"2963","V.RAD21_10","RAD21","PRKACA"
"2964","V.RAD21_10","RAD21","PRPF40A"
"2965","V.RAD21_10","RAD21","PIK3R2"
"2966","V.RAD21_10","RAD21","DSP"
"2967","V.RAD21_10","RAD21","ADAM9"
"2968","V.RAD21_10","RAD21","PLSCR1"
"2969","V.RAD21_10","RAD21","ITGA6"
"2970","V.RAD21_10","RAD21","PIAS1"
"2971","V.RAD21_10","RAD21","PAK2"
"2972","V.RAD21_10","RAD21","TGFBR1"
"2973","V.RAD21_10","RAD21","MBP"
"2974","V.RAD21_10","RAD21","PTPN11"
"2975","V.RAD21_10","RAD21","BIRC6"
"2976","V.RAD21_10","RAD21","TGFB1"
"2977","V.RAD21_10","RAD21","CRK"
"2978","V.RAD21_10","RAD21","CHUK"
"2979","V.RAD21_10","RAD21","GSK3B"
"2980","V.RAD21_10","RAD21","S100A2"
"2981","V.RAD21_10","RAD21","BRCA1"
"2982","V.RAD21_10","RAD21","CASP6"
"2983","V.RAD21_10","RAD21","CRKL"
"2984","V.RAD21_10","RAD21","TRIM33"
"2985","V.RAD21_10","RAD21","SMAD5"
"2986","V.RAD21_10","RAD21","ACTN4"
"2987","V.RAD21_10","RAD21","HABP4"
"2988","V.RAD21_10","RAD21","TUBA4A"
"2989","V.RAD21_10","RAD21","SVIL"
"2990","V.RAD21_10","RAD21","LTBP3"
"2991","V.RAD21_10","RAD21","NFKB1"
"2992","V.RAD21_10","RAD21","CSNK1D"
"2993","V.RAD21_10","RAD21","IL4R"
"2994","V.RAD21_10","RAD21","TRIM24"
"2995","V.RAD21_10","RAD21","MDM2"
"2996","V.RAD21_10","RAD21","CREBBP"
"2997","V.RAD21_10","RAD21","SMAD2"
"2998","V.RAD21_10","RAD21","CASP7"
"2999","V.RAD21_10","RAD21","SNRPA"
"3000","V.RAD21_10","RAD21","SERPINA1"
"3001","V.RAD21_10","RAD21","CSNK2A1"
"3002","V.RAD21_10","RAD21","SOCS1"
"3003","V.RAD21_10","RAD21","PRKCZ"
"3004","V.RAD21_10","RAD21","MSN"
"3005","V.RAD21_10","RAD21","SOS1"
"3006","V.RAD21_10","RAD21","ZHX1"
"3007","V.RAD21_10","RAD21","PTK2"
"3008","V.RAD21_10","RAD21","TACC1"
"3009","V.RAD21_10","RAD21","LRP1"
"3010","V.RAD21_10","RAD21","ANXA1"
"3011","V.RAD21_10","RAD21","NMT1"
"3012","V.RAD21_10","RAD21","RFWD2"
"3013","V.RAD21_10","RAD21","PTK2B"
"3014","V.RAD21_10","RAD21","SMAD4"
"3015","V.RAD21_10","RAD21","HDAC1"
"3016","V.RAD21_10","RAD21","TAF1B"
"3017","V.RAD21_10","RAD21","AR"
"3018","V.RAD21_10","RAD21","CAPN1"
"3019","V.RAD21_10","RAD21","DAG1"
"3020","V.RAD21_10","RAD21","PLD2"
"3021","V.RAD21_10","RAD21","BGN"
"3022","V.RAD21_10","RAD21","NR3C1"
"3023","V.RAD21_10","RAD21","C3"
"3024","V.RAD21_10","RAD21","CXXC5"
"3025","V.RAD21_10","RAD21","CD44"
"3026","V.RAD21_10","RAD21","RAD51"
"3027","V.RAD21_10","RAD21","MAPKAPK5"
"3028","V.RAD21_10","RAD21","TAF12"
"3029","V.RAD21_10","RAD21","KAT5"
"3030","V.RAD21_10","RAD21","E2F4"
"3031","V.RAD21_10","RAD21","PDGFRB"
"3032","V.RAD21_10","RAD21","ITGB4"
"3033","V.RAD21_10","RAD21","ANXA6"
"3034","V.RAD21_10","RAD21","BRCA2"
"3035","V.RAD21_10","RAD21","ATF3"
"3036","V.RAD21_10","RAD21","TNIK"
"3037","V.RAD21_10","RAD21","HBEGF"
"3038","V.RAD21_10","RAD21","PTPRS"
"3039","V.RAD21_10","RAD21","HMGA2"
"3040","V.RAD21_10","RAD21","SF3B3"
"3041","V.RAD21_10","RAD21","ITGAV"
"3042","V.RAD21_10","RAD21","KLHL12"
"3043","V.RAD21_10","RAD21","VIM"
"3044","V.RAD21_10","RAD21","SOCS3"
"3045","V.RAD21_10","RAD21","MAP2K1"
"3046","V.RAD21_10","RAD21","FYN"
"3047","V.RAD21_10","RAD21","ACTB"
"3048","V.RAD21_10","RAD21","CBL"
"3049","V.RAD21_10","RAD21","FGF13"
"3050","V.RAD21_10","RAD21","PFN2"
"3051","V.RAD21_10","RAD21","TPR"
"3052","V.RAD21_10","RAD21","VTN"
"3053","V.RAD21_10","RAD21","DYNLL1"
"3054","V.RAD21_10","RAD21","THBS1"
"3055","V.RAD21_10","RAD21","DOK4"
"3056","V.RAD21_10","RAD21","ROCK1"
"3057","V.RAD21_10","RAD21","KAT2A"
"3058","V.RAD21_10","RAD21","AURKA"
"3059","V.RAD21_10","RAD21","CEBPB"
"3060","V.RAD21_10","RAD21","DAXX"
"3061","V.RAD21_10","RAD21","CD55"
"3062","V.RAD21_10","RAD21","CDKN1A"
"3063","V.RAD21_10","RAD21","ITGA3"
"3064","V.RAD21_10","RAD21","GORASP1"
"3065","V.RAD21_10","RAD21","ITGB5"
"3066","V.RAD21_10","RAD21","JAK2"
"3067","V.RAD21_10","RAD21","ARID3A"
"3068","V.RAD21_10","RAD21","CASP9"
"3069","V.RAD21_10","RAD21","EGFR"
"3070","V.RAD21_10","RAD21","CDC42"
"3071","V.RAD21_10","RAD21","GSN"
"3072","V.RAD21_10","RAD21","TACC3"
"3073","V.RAD21_10","RAD21","CBLB"
"3074","V.RAD21_10","RAD21","TFDP1"
"3075","V.RAD21_10","RAD21","TOM1L1"
"3076","V.RAD21_10","RAD21","RHOD"
"3077","V.RAD21_10","RAD21","CD82"
"3078","V.RAD21_11","RAD21","ABL1"
"3079","V.RAD21_11","RAD21","CDK1"
"3080","V.RAD21_11","RAD21","PRKCZ"
"3081","V.RAD21_11","RAD21","CDKN1A"
"3082","V.RAD21_11","RAD21","SRRM1"
"3083","V.RAD21_11","RAD21","PIAS3"
"3084","V.RAD21_11","RAD21","TRIM33"
"3085","V.RAD21_11","RAD21","UBE2I"
"3086","V.RAD21_11","RAD21","RASSF1"
"3087","V.RAD21_11","RAD21","STUB1"
"3088","V.RAD21_11","RAD21","SH3YL1"
"3089","V.RAD21_11","RAD21","PPL"
"3090","V.RAD21_11","RAD21","AR"
"3091","V.RAD21_11","RAD21","CDH1"
"3092","V.RAD21_11","RAD21","STAT5B"
"3093","V.RAD21_11","RAD21","SPARC"
"3094","V.RAD21_11","RAD21","PPP2CA"
"3095","V.RAD21_11","RAD21","ITGB1"
"3096","V.RAD21_11","RAD21","SCAMP1"
"3097","V.RAD21_11","RAD21","STX6"
"3098","V.RAD21_11","RAD21","SH3D19"
"3099","V.RAD21_11","RAD21","MEX3B"
"3100","V.RAD21_11","RAD21","IGFBP3"
"3101","V.RAD21_11","RAD21","AURKB"
"3102","V.RAD21_11","RAD21","VIM"
"3103","V.RAD21_11","RAD21","CTCF"
"3104","V.RAD21_11","RAD21","FYN"
"3105","V.RAD21_11","RAD21","PAG1"
"3106","V.RAD21_11","RAD21","USP8"
"3107","V.RAD21_11","RAD21","PRPF40A"
"3108","V.RAD21_11","RAD21","TPX2"
"3109","V.RAD21_11","RAD21","HABP4"
"3110","V.RAD21_11","RAD21","SETDB1"
"3111","V.RAD21_11","RAD21","DAG1"
"3112","V.RAD21_11","RAD21","EGFR"
"3113","V.RAD21_11","RAD21","TOM1L1"
"3114","V.RAD21_11","RAD21","AURKA"
"3115","V.RAD21_11","RAD21","CRK"
"3116","V.RAD21_11","RAD21","CSK"
"3117","V.RAD21_11","RAD21","NFKB1"
"3118","V.RAD21_11","RAD21","CSNK1D"
"3119","V.RAD21_11","RAD21","SET"
"3120","V.RAD21_11","RAD21","TGFA"
"3121","V.RAD21_11","RAD21","CASP8"
"3122","V.RAD21_11","RAD21","TGFBR1"
"3123","V.RAD21_11","RAD21","JAK2"
"3124","V.RAD21_11","RAD21","TGM2"
"3125","V.RAD21_11","RAD21","MSH2"
"3126","V.RAD21_11","RAD21","MOCOS"
"3127","V.RAD21_11","RAD21","LYN"
"3128","V.RAD21_11","RAD21","BRCA2"
"3129","V.RAD21_11","RAD21","SOCS5"
"3130","V.RAD21_11","RAD21","ROCK1"
"3131","V.RAD21_11","RAD21","CSNK2A1"
"3132","V.RAD21_11","RAD21","MAPK8"
"3133","V.RAD21_11","RAD21","GPS2"
"3134","V.RAD21_11","RAD21","CRKL"
"3135","V.RAD21_11","RAD21","TEC"
"3136","V.RAD21_11","RAD21","IFI16"
"3137","V.RAD21_11","RAD21","ADAM17"
"3138","V.RAD21_11","RAD21","IL7R"
"3139","V.RAD21_11","RAD21","BIRC6"
"3140","V.RAD21_11","RAD21","HUWE1"
"3141","V.RAD21_11","RAD21","KAT2A"
"3142","V.RAD21_11","RAD21","BCL3"
"3143","V.RAD21_11","RAD21","ERBB2"
"3144","V.RAD21_11","RAD21","GRB10"
"3145","V.RAD21_11","RAD21","EP300"
"3146","V.RAD21_11","RAD21","BACE1"
"3147","V.RAD21_11","RAD21","PLSCR1"
"3148","V.RAD21_11","RAD21","DLG4"
"3149","V.RAD21_11","RAD21","PBK"
"3150","V.RAD21_11","RAD21","ATP1B1"
"3151","V.RAD21_11","RAD21","NMT1"
"3152","V.RAD21_11","RAD21","ITGB5"
"3153","V.RAD21_11","RAD21","HIPK3"
"3154","V.RAD21_11","RAD21","PPP2R5A"
"3155","V.RAD21_11","RAD21","PTPRF"
"3156","V.RAD21_11","RAD21","SERBP1"
"3157","V.RAD21_11","RAD21","TUBB"
"3158","V.RAD21_11","RAD21","YWHAG"
"3159","V.RAD21_11","RAD21","STAT5A"
"3160","V.RAD21_11","RAD21","CASP3"
"3161","V.RAD21_11","RAD21","CHD3"
"3162","V.RAD21_11","RAD21","HRAS"
"3163","V.RAD21_11","RAD21","PIN1"
"3164","V.RAD21_11","RAD21","FN1"
"3165","V.RAD21_11","RAD21","ARIH2"
"3166","V.RAD21_11","RAD21","PIAS4"
"3167","V.RAD21_11","RAD21","SMAD5"
"3168","V.RAD21_11","RAD21","SOCS3"
"3169","V.RAD21_11","RAD21","TP53"
"3170","V.RAD21_11","RAD21","MAD2L1"
"3171","V.RAD21_11","RAD21","CDK5"
"3172","V.RAD21_11","RAD21","ITGA6"
"3173","V.RAD21_11","RAD21","RHOD"
"3174","V.RAD21_11","RAD21","DSP"
"3175","V.RAD21_11","RAD21","ACTB"
"3176","V.RAD21_11","RAD21","JUN"
"3177","V.RAD21_11","RAD21","LIMK2"
"3178","V.RAD21_11","RAD21","TPR"
"3179","V.RAD21_11","RAD21","PIAS1"
"3180","V.RAD21_11","RAD21","CREBBP"
"3181","V.RAD21_11","RAD21","TRIOBP"
"3182","V.RAD21_11","RAD21","CTGF"
"3183","V.RAD21_11","RAD21","DNAJB2"
"3184","V.RAD21_11","RAD21","PTPN11"
"3185","V.RAD21_11","RAD21","CALM1"
"3186","V.RAD21_11","RAD21","SNAP29"
"3187","V.RAD21_11","RAD21","HTRA2"
"3188","V.RAD21_11","RAD21","KRT8"
"3189","V.RAD21_11","RAD21","PTK2"
"3190","V.RAD21_11","RAD21","KLHL12"
"3191","V.RAD21_11","RAD21","SMAD4"
"3192","V.RAD21_11","RAD21","HMGB2"
"3193","V.RAD21_11","RAD21","MBP"
"3194","V.RAD21_11","RAD21","JAK1"
"3195","V.RAD21_11","RAD21","BUB1"
"3196","V.RAD21_11","RAD21","SVIL"
"3197","V.RAD21_11","RAD21","SP1"
"3198","V.RAD21_11","RAD21","DAXX"
"3199","V.RAD21_11","RAD21","CABLES2"
"3200","V.RAD21_11","RAD21","NR3C1"
"3201","V.RAD21_11","RAD21","APBB1"
"3202","V.RAD21_11","RAD21","HSPA1A"
"3203","V.RAD21_11","RAD21","TNIK"
"3204","V.RAD21_11","RAD21","HMGA2"
"3205","V.RAD21_11","RAD21","SKIL"
"3206","V.RAD21_11","RAD21","EVL"
"3207","V.RAD21_11","RAD21","STAT3"
"3208","V.RAD21_11","RAD21","MAPKAPK5"
"3209","V.RAD21_11","RAD21","ATXN1"
"3210","V.RAD21_11","RAD21","FGF13"
"3211","V.RAD21_11","RAD21","BARD1"
"3212","V.RAD21_11","RAD21","KAT5"
"3213","V.RAD21_11","RAD21","PSEN1"
"3214","V.RAD21_11","RAD21","MSN"
"3215","V.RAD21_11","RAD21","EEA1"
"3216","V.RAD21_11","RAD21","PIK3R2"
"3217","V.RAD21_11","RAD21","ADAM9"
"3218","V.RAD21_11","RAD21","IRS1"
"3219","V.RAD21_11","RAD21","COPS6"
"3220","V.RAD21_11","RAD21","ITGB3"
"3221","V.RAD21_11","RAD21","CAV1"
"3222","V.RAD21_11","RAD21","MMP14"
"3223","V.RAD21_11","RAD21","PTPRA"
"3224","V.RAD21_11","RAD21","GRB2"
"3225","V.RAD21_11","RAD21","SNX9"
"3226","V.RAD21_11","RAD21","COL1A1"
"3227","V.RAD21_11","RAD21","FZR1"
"3228","V.RAD21_11","RAD21","GSK3B"
"3229","V.RAD21_11","RAD21","LCK"
"3230","V.RAD21_11","RAD21","COL4A2"
"3231","V.RAD21_11","RAD21","PKD1"
"3232","V.RAD21_11","RAD21","NMT2"
"3233","V.RAD21_11","RAD21","CD44"
"3234","V.RAD21_11","RAD21","S100A2"
"3235","V.RAD21_11","RAD21","HDAC2"
"3236","V.RAD21_11","RAD21","TUBA4A"
"3237","V.RAD21_11","RAD21","STAT1"
"3238","V.RAD21_11","RAD21","PLK1"
"3239","V.RAD21_11","RAD21","SHC1"
"3240","V.RAD21_11","RAD21","TSG101"
"3241","V.RAD21_11","RAD21","PSMC2"
"3242","V.RAD21_11","RAD21","C3"
"3243","V.RAD21_11","RAD21","HSPG2"
