ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$RELA_06	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9927	0.03744669949447811
V$RXRB_06	0.06818181818181819	0.006563833278634723	10.387500000000001	0.8844	0.0023170739186256133
V$TEAD1_05	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9988	0.03744669949447811
V$ZFP319_02	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9607	0.03744669949447811
V$ZNF319_01	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9596	0.03744669949447811
V$ZNF33A_03	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9531	0.03744669949447811
V$ZNF558_01	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9595	0.03744669949447811
V$ZNF569_04	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9288	0.03744669949447811
V$ZNF690_03	0.034090909090909095	0.0032819166393173614	10.387500000000001	0.9708	0.03744669949447811
V$RARA_14	0.10227272727272727	0.009845749917952083	10.3875	0.9139	1.5980786786081518E-4
V$ZFP64_05	0.10227272727272727	0.009845749917952083	10.3875	0.7899	1.5980786786081518E-4
V$ZNF585B_03	0.0909090909090909	0.009845749917952083	9.233333333333333	0.8124	5.400886194208741E-4
V$AP4_Q6	0.056818181818181816	0.006563833278634723	8.65625	1.0	0.007860302918265732
V$MYBL1HOXA13_01	0.056818181818181816	0.006563833278634723	8.65625	0.8182	0.007860302918265732
V$RARB_08	0.11363636363636363	0.013127666557269446	8.65625	0.854	1.2893561205202782E-4
V$RARG_10	0.11363636363636363	0.013127666557269446	8.65625	0.8468	1.2893561205202782E-4
V$TFIIIA_04	0.07954545454545454	0.009845749917952083	8.079166666666667	0.7585	0.0017742725046146026
V$ERFHOXA3_01	0.06818181818181819	0.009845749917952083	6.925000000000002	0.9113	0.00562955438941873
V$ETV2HOXA2_02	0.06818181818181819	0.009845749917952083	6.925000000000002	0.8963	0.00562955438941873
V$GATA6_13	0.06818181818181819	0.009845749917952083	6.925000000000002	0.9258	0.00562955438941873
V$HEN2_04	0.06818181818181819	0.009845749917952083	6.925000000000002	0.9002	0.00562955438941873
V$HES7_01	0.06818181818181819	0.009845749917952083	6.925000000000002	0.894	0.00562955438941873
V$RORC_05	0.06818181818181819	0.009845749917952083	6.925000000000002	0.8404	0.00562955438941873
V$SOX17_05	0.06818181818181819	0.009845749917952083	6.925000000000002	0.9998	0.00562955438941873
V$ZFP14_02	0.13636363636363638	0.019691499835904167	6.925000000000002	0.9304	7.457716861160873E-5
V$ZFP64_06	0.06818181818181819	0.009845749917952083	6.925000000000002	0.8022	0.00562955438941873
V$CDX2_04	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9895	0.025529345232847302
V$HBP1_03	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9989	0.025529345232847302
V$HNF1A_04	0.04545454545454545	0.006563833278634723	6.924999999999999	0.85	0.025529345232847302
V$LEF1_07	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9981	0.025529345232847302
V$MSC_06	0.0909090909090909	0.013127666557269446	6.924999999999999	0.9499	0.001300650122540988
V$MTERF_01	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9213	0.025529345232847302
V$MYF_01	0.0909090909090909	0.013127666557269446	6.924999999999999	0.9529	0.001300650122540988
V$NFATC4_03	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9973	0.025529345232847302
V$NFAT_Q4_01	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9978	0.025529345232847302
V$OTX1_05	0.04545454545454545	0.006563833278634723	6.924999999999999	0.8769	0.025529345232847302
V$RP58_02	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9563	0.025529345232847302
V$TBX20_06	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9718	0.025529345232847302
V$TBX20_07	0.04545454545454545	0.006563833278634723	6.924999999999999	0.971	0.025529345232847302
V$TEAD1_03	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9979	0.025529345232847302
V$TR2_05	0.0909090909090909	0.013127666557269446	6.924999999999999	0.879	0.001300650122540988
V$ZNF133_04	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9269	0.025529345232847302
V$ZNF449_02	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9026	0.025529345232847302
V$ZNF66_02	0.04545454545454545	0.006563833278634723	6.924999999999999	0.8768	0.025529345232847302
V$ZNF670_01	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9506	0.025529345232847302
V$ZNF717_02	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9436	0.025529345232847302
V$ZNF8_03	0.04545454545454545	0.006563833278634723	6.924999999999999	0.9535	0.025529345232847302
V$RXRG_09	0.125	0.019691499835904167	6.347916666666667	0.8587	2.2451135865557604E-4
V$PPARD_04	0.10227272727272727	0.016409583196586804	6.232500000000001	0.8561	9.312005244218024E-4
V$HDAC2_04	0.5	0.08204791598293402	6.094	1.0	2.2747279246368516E-13
V$MSC_08	0.07954545454545454	0.013127666557269446	6.059375	0.9622	0.003934094303703629
V$ZNF624_03	0.07954545454545454	0.013127666557269446	6.059375	0.8899	0.003934094303703629
V$EVX2_08	0.056818181818181816	0.009845749917952083	5.770833333333334	0.9902	0.017099017917665934
V$GATA3_18	0.056818181818181816	0.009845749917952083	5.770833333333334	0.8753	0.017099017917665934
V$GCM2TEF_01	0.056818181818181816	0.009845749917952083	5.770833333333334	0.8114	0.017099017917665934
